Policy_ID,Date,Product_Type,Region,Policy_Status,Customer_Segment,Distribution_Channel,Policy_Tenure_Months,Renewal_Count,Written_Premium,Sum_Insured,Claim_Count,Claim_Amount,Total_Expense,Fraud_Flag,Insurance_Risk,Market_Risk,Credit_Risk,Operational_Risk,Catastrophe_Risk,Anomaly_Flag,Season_Flag,Capital_Reserve
POL12726,01/09/2024,Motor,West,Active,Individual,Agent,7,0,25507.32,372399.15,0,0,7914.92,0,6,4,2,5,2,0,Monsoon,500000000
POL12727,01/09/2024,Health,West,Active,SME,Direct,22,0,23186.27,307052.9,1,19629.5,4776.37,0,10,3,3,4,1,0,Monsoon,500000000
POL12728,01/09/2024,Motor,Central,Active,Individual,Agent,10,0,13117.57,166738.89,0,0,4132.03,0,7,3,4,1,1,0,Monsoon,500000000
POL12729,01/09/2024,Motor,Central,Lapsed,Individual,Online,10,0,15220.75,177547.16,1,10858.48,2832.58,0,7,1,1,3,3,0,Monsoon,500000000
POL12730,01/09/2024,Motor,North,Active,Individual,Direct,5,0,13435.15,185859.26,1,13111.36,2197.99,0,6,5,4,1,1,0,Monsoon,500000000
POL12732,01/09/2024,Health,Central,Active,Individual,Bancassurance,10,0,25474.31,278520.64,0,0,6689.55,0,8,2,2,7,1,0,Monsoon,500000000
POL12733,01/09/2024,Motor,Central,Renewed,Individual,Direct,37,1,14277.03,208244.87,0,0,3006.74,0,6,3,4,5,4,0,Monsoon,500000000
POL12734,01/09/2024,Motor,West,Lapsed,SME,Agent,15,1,26807.75,220443.99,0,0,7913.65,0,5,4,7,5,4,0,Monsoon,500000000
POL12735,01/09/2024,Property,Central,Active,SME,Agent,2,0,38901.4,906198.76,0,0,12491.24,0,6,7,5,3,9,0,Monsoon,500000000
POL12736,01/09/2024,Motor,Central,Active,SME,Bancassurance,3,0,19841.1,209557.72,3,18210.16,5188.45,0,1,1,1,2,2,0,Monsoon,500000000
POL12737,01/09/2024,Property,Central,Lapsed,Individual,Online,69,4,30992.06,997519.04,0,0,5727.33,0,5,9,1,4,10,0,Monsoon,500000000
POL12738,01/09/2024,Travel,North,Renewed,Individual,Agent,10,0,3240.59,286851.4,0,0,931.02,0,1,3,2,5,3,0,Monsoon,500000000
POL12707,01/09/2024,Fire,Central,Active,SME,Direct,70,4,42782.82,1632993.2,2,26272.93,10503.18,0,6,5,6,6,7,0,Monsoon,500000000
POL12724,01/09/2024,Motor,East,Active,Corporate,Direct,9,0,33445.2,332658.58,1,29017.06,5521.8,0,8,6,1,1,1,0,Monsoon,500000000
POL12706,01/09/2024,Motor,South,Active,SME,Bancassurance,22,1,26210.05,333196.83,1,22517.05,7037.4,0,7,1,2,4,2,0,Monsoon,500000000
POL12708,01/09/2024,Motor,East,Active,SME,Online,18,1,24463.19,224653.52,2,19802.95,3512.91,0,8,5,4,5,3,0,Monsoon,500000000
POL12704,01/09/2024,Fire,Central,Active,Individual,Bancassurance,4,0,56452.72,1794642.91,2,46708.98,12617.18,0,5,2,3,3,9,0,Monsoon,500000000
POL12686,01/09/2024,Health,Central,Active,Individual,Agent,12,1,22276.7,330585.56,1,19835.17,7226.56,0,9,4,4,3,2,0,Monsoon,500000000
POL12685,01/09/2024,Fire,South,Active,Corporate,Bancassurance,4,0,86322.27,4934835.67,2,65518.6,17652.9,0,4,3,6,7,7,0,Monsoon,500000000
POL12684,01/09/2024,Health,Central,Lapsed,Corporate,Bancassurance,5,0,51209.59,942695.42,1,43789.32,14226.02,0,7,5,8,1,2,0,Monsoon,500000000
POL12683,01/09/2024,Health,East,Active,Individual,Bancassurance,16,0,29782.78,389614.38,1,28805.9,7097.24,0,4,1,3,5,1,0,Monsoon,500000000
POL12682,01/09/2024,Property,Central,Renewed,Individual,Bancassurance,2,0,25635.36,587247.48,0,0,7816.22,0,5,5,5,6,7,0,Monsoon,500000000
POL12681,01/09/2024,Health,Central,Active,Corporate,Online,5,0,49208.2,645114.84,1,49306.62,8266.98,0,8,6,5,3,1,0,Monsoon,500000000
POL12687,01/09/2024,Travel,North,Lapsed,SME,Bancassurance,5,0,7578.68,677661.67,2,5855.29,1976.52,0,7,1,2,5,7,0,Monsoon,500000000
POL12679,01/09/2024,Motor,North,Renewed,Individual,Agent,12,1,14412.92,196364.07,2,12488.8,4080.3,0,7,1,1,1,3,0,Monsoon,500000000
POL12677,01/09/2024,Motor,West,Lapsed,Individual,Agent,28,0,12268.53,159870.45,4,10961.93,3706.32,0,5,5,3,7,3,0,Monsoon,500000000
POL12676,01/09/2024,Health,West,Active,Individual,Agent,26,2,26716.46,267869.14,1,27729.01,7173.37,0,8,3,4,3,1,0,Monsoon,500000000
POL12675,01/09/2024,Health,Central,Active,Individual,Bancassurance,12,1,27092.95,402967.09,2,21845.05,7090.23,0,5,3,5,1,2,0,Monsoon,500000000
POL12674,01/09/2024,Health,Central,Lapsed,Individual,Direct,26,2,24991.17,313201.78,2,25895.85,3823.65,0,6,3,4,3,1,0,Monsoon,500000000
POL12673,01/09/2024,Motor,West,Lapsed,SME,Agent,11,0,26323.03,261243.17,0,0,7444.15,0,3,4,3,7,1,0,Monsoon,500000000
POL12705,01/09/2024,Motor,East,Active,Corporate,Online,20,0,31410.24,456105.9,0,0,6552.18,0,3,2,1,7,2,0,Monsoon,500000000
POL12678,01/09/2024,Property,North,Active,Individual,Bancassurance,15,1,32532.65,1040822.45,3,25183.52,8992.02,0,4,7,6,4,8,0,Monsoon,500000000
POL12688,01/09/2024,Health,Central,Active,Individual,Agent,7,0,22870.25,292543.52,0,0,6806.19,0,8,5,3,5,3,0,Monsoon,500000000
POL12680,01/09/2024,Property,North,Active,SME,Bancassurance,7,0,39609.04,1485069.24,2,26007.3,12579.83,0,2,3,2,3,4,0,Monsoon,500000000
POL12690,01/09/2024,Motor,West,Lapsed,SME,Bancassurance,3,0,19345.89,262779.24,2,16144.15,4797.78,1,8,5,3,5,1,1,Monsoon,500000000
POL12703,01/09/2024,Fire,East,Active,Individual,Agent,32,1,51756.35,1943196.55,0,0,14403.79,0,1,1,4,2,8,0,Monsoon,500000000
POL12689,01/09/2024,Property,South,Active,Individual,Bancassurance,6,0,33553.43,1050441.14,0,0,7740.78,0,4,4,5,6,5,0,Monsoon,500000000
POL12702,01/09/2024,Motor,North,Lapsed,Individual,Agent,16,0,13581.05,139829.33,2,11121.52,3945.3,0,7,1,1,6,1,0,Monsoon,500000000
POL12701,01/09/2024,Motor,West,Active,Individual,Agent,24,2,16692.04,156528.88,1,11874.72,4588.64,0,3,2,1,6,3,0,Monsoon,500000000
POL12699,01/09/2024,Property,Central,Cancelled,Individual,Direct,18,1,30494.4,838813.81,1,26441.69,5214.54,0,5,5,2,1,7,0,Monsoon,500000000
POL12698,01/09/2024,Motor,East,Active,Individual,Agent,54,1,11606.95,120917.06,1,8357,3070.04,0,4,2,5,5,2,0,Monsoon,500000000
POL12697,01/09/2024,Fire,East,Active,Corporate,Direct,25,2,92704.18,3576446.89,1,72893.3,20682.3,0,3,5,4,5,5,0,Monsoon,500000000
POL12700,01/09/2024,Motor,East,Renewed,Individual,Agent,8,0,12014.84,164449.36,3,10641.54,3317.3,0,8,2,1,4,2,0,Monsoon,500000000
POL12696,01/09/2024,Motor,South,Cancelled,Individual,Agent,4,0,9114.9,116668.41,0,0,2277.81,0,8,3,1,5,1,0,Monsoon,500000000
POL12695,01/09/2024,Motor,Central,Active,Corporate,Direct,13,1,20838.83,306810.11,1,17269.14,3886.44,0,5,1,1,6,2,0,Monsoon,500000000
POL12694,01/09/2024,Health,East,Active,Individual,Agent,7,0,18408.89,258548.82,0,0,5631.28,0,7,3,3,3,1,0,Monsoon,500000000
POL12693,01/09/2024,Fire,Central,Active,Individual,Bancassurance,27,2,40556.89,2244308.72,1,23368.88,11510.05,0,8,4,5,4,8,0,Monsoon,500000000
POL12692,01/09/2024,Marine,North,Active,Individual,Bancassurance,8,0,63270.7,3038346.55,0,0,18278.91,0,2,7,7,5,6,0,Monsoon,500000000
POL12691,01/09/2024,Fire,South,Active,Individual,Direct,22,0,36928.2,1605008.22,0,0,5967.6,0,5,5,5,6,5,0,Monsoon,500000000
POL12789,01/10/2024,Fire,Central,Active,Individual,Agent,9,0,42322.96,1782040.73,0,0,12392.16,0,3,6,6,6,6,0,Winter,500000000
POL12794,01/10/2024,Property,East,Active,Individual,Online,68,3,38508.6,1159681.97,0,0,6242.24,0,7,4,3,4,5,0,Winter,500000000
POL12793,01/10/2024,Marine,East,Cancelled,Individual,Online,13,0,47944.03,2207702.44,0,0,7172.43,0,7,2,4,7,5,0,Winter,500000000
POL12792,01/10/2024,Fire,Central,Renewed,Individual,Agent,5,0,25961.91,1519103.33,0,0,8011.85,0,2,4,2,6,6,0,Winter,500000000
POL12791,01/10/2024,Health,South,Lapsed,Individual,Bancassurance,3,0,11318.3,133845.11,1,9985,2474.18,0,8,8,6,5,1,0,Winter,500000000
POL12790,01/10/2024,Health,West,Active,SME,Agent,19,1,29654.18,570315.72,2,29087.79,8552.27,0,5,7,7,7,2,0,Winter,500000000
POL12795,01/10/2024,Travel,East,Active,SME,Agent,26,0,5355.69,417181.23,1,3081.66,1742.21,0,5,4,2,3,5,0,Winter,500000000
POL12788,01/10/2024,Motor,South,Active,SME,Agent,2,0,16849.99,243907.11,0,0,5664.97,0,7,2,1,9,3,0,Winter,500000000
POL12782,01/10/2024,Property,North,Lapsed,Individual,Online,25,2,24256.66,936264.82,1,19592.1,4853.76,0,1,1,3,4,6,0,Winter,500000000
POL12786,01/10/2024,Travel,West,Active,SME,Online,5,0,8696.63,835131.06,1,4747.49,2012.4,0,4,3,2,2,4,0,Winter,500000000
POL12785,01/10/2024,Fire,Central,Active,Individual,Online,40,1,35238.33,1482543.81,1,19895.56,6547.28,0,4,2,3,3,8,0,Winter,500000000
POL12784,01/10/2024,Motor,South,Renewed,SME,Agent,2,0,20785.18,253343.37,1,17160.24,5618.23,0,10,1,3,5,1,0,Winter,500000000
POL12783,01/10/2024,Property,West,Active,Individual,Bancassurance,2,0,20739.05,770689.79,1,14845.01,5199.28,0,4,3,4,5,7,0,Winter,500000000
POL12781,01/10/2024,Motor,West,Renewed,SME,Agent,18,1,18132.51,194647.47,1,15447.09,5269.31,0,7,1,4,2,1,0,Winter,500000000
POL12780,01/10/2024,Motor,North,Active,Individual,Agent,2,0,17948.14,144769.73,2,13696.23,5050.61,0,9,4,1,1,1,0,Winter,500000000
POL12796,01/10/2024,Motor,West,Renewed,Individual,Online,16,1,18324.89,264561.03,0,0,3309.48,0,6,2,3,3,1,0,Winter,500000000
POL12787,01/10/2024,Property,West,Active,Corporate,Agent,9,0,47826.97,1116215.28,3,33588.88,14979.41,0,5,2,1,4,6,0,Winter,500000000
POL12797,01/10/2024,Motor,East,Lapsed,SME,Bancassurance,30,2,30045.61,253583.66,0,0,7643.6,0,4,6,1,3,1,0,Winter,500000000
POL12813,01/10/2024,Motor,East,Renewed,Individual,Agent,8,0,17784.05,195547.53,0,0,4709.22,0,3,3,4,6,1,0,Winter,500000000
POL12799,01/10/2024,Marine,West,Lapsed,SME,Agent,10,0,70783.23,1500792.51,0,0,19153.94,0,5,8,4,5,5,0,Winter,500000000
POL12779,01/10/2024,Travel,North,Active,SME,Online,1,0,8254.37,538498.09,3,5230.79,1612.9,0,4,1,3,3,3,0,Winter,500000000
POL12815,01/10/2024,Fire,West,Active,Individual,Agent,2,0,46033.65,1526062.65,3,31919.73,12277.17,0,8,5,4,4,5,0,Winter,500000000
POL12814,01/10/2024,Motor,East,Active,Corporate,Bancassurance,18,0,44431.93,492089.42,1,37460.56,11521.2,0,7,4,6,4,2,0,Winter,500000000
POL12812,01/10/2024,Motor,Central,Renewed,SME,Agent,5,0,20961.18,303892.15,1,16689.29,5936.21,0,4,3,2,4,3,0,Winter,500000000
POL12811,01/10/2024,Fire,South,Active,Individual,Direct,44,3,19256.48,838265.43,1,14247.87,4005.35,0,1,2,3,4,5,0,Winter,500000000
POL12810,01/10/2024,Motor,West,Active,Individual,Bancassurance,18,1,12819.89,134181.08,3,11027.67,3038.31,0,4,2,3,6,1,0,Winter,500000000
POL12809,01/10/2024,Health,South,Active,SME,Agent,13,0,30258.93,547694.16,2,30782.41,9098.86,0,6,2,5,6,1,0,Winter,500000000
POL12798,01/10/2024,Health,South,Active,Corporate,Agent,1,0,32554.22,406501.09,1,24777.02,8255.75,0,8,2,5,6,1,0,Winter,500000000
POL12816,01/10/2024,Motor,Central,Cancelled,SME,Bancassurance,41,0,25593.89,381079,1,20521.18,6290.98,0,7,1,3,6,2,0,Winter,500000000
POL12806,01/10/2024,Property,East,Active,Individual,Online,17,1,22642.83,665256.96,3,18601.08,3518.7,0,4,6,3,3,10,0,Winter,500000000
POL12805,01/10/2024,Motor,West,Active,Individual,Direct,1,0,16797.95,215885.02,2,12173.47,3470.46,0,6,2,1,7,2,0,Winter,500000000
POL12804,01/10/2024,Health,East,Active,Individual,Direct,8,0,16370.95,262682.4,0,0,2932.04,0,5,5,7,2,1,0,Winter,500000000
POL12803,01/10/2024,Health,North,Renewed,Individual,Agent,11,0,21598.2,304522.06,1,18980.5,7617.69,0,7,2,4,5,1,0,Winter,500000000
POL12802,01/10/2024,Motor,Central,Lapsed,SME,Direct,12,0,12403.91,159498.76,0,0,2344.34,0,8,2,3,5,2,0,Winter,500000000
POL12801,01/10/2024,Property,South,Active,SME,Direct,21,1,44008.88,1357019.99,1,25705.59,9061.43,0,3,5,2,3,7,0,Winter,500000000
POL12800,01/10/2024,Property,West,Active,Corporate,Online,11,0,65889.17,2032209.46,3,47130.52,11609.67,0,7,1,6,3,3,0,Winter,500000000
POL12807,01/10/2024,Motor,West,Active,Individual,Agent,20,1,18838.06,186238.3,0,0,5920.8,0,3,2,3,1,3,0,Winter,500000000
POL12778,01/10/2024,Motor,East,Active,SME,Direct,6,0,25016.99,257277.11,0,0,4765.74,0,4,2,1,5,2,0,Winter,500000000
POL12808,01/10/2024,Motor,Central,Lapsed,SME,Bancassurance,16,1,24749.14,221375.05,1,17772.36,7360.39,0,4,5,6,1,2,0,Winter,500000000
POL12776,01/10/2024,Health,North,Active,Individual,Agent,1,0,18646.02,346247.85,3,15392.29,4704.39,0,6,2,3,3,1,0,Winter,500000000
POL12755,01/10/2024,Motor,Central,Active,SME,Direct,37,1,22742.37,235580.31,3,13106.43,4973.76,0,9,1,1,5,3,0,Winter,500000000
POL12754,01/10/2024,Motor,West,Active,Individual,Bancassurance,5,0,20104.89,285949.33,2,17778.75,4807.08,0,3,1,4,5,2,0,Winter,500000000
POL12753,01/10/2024,Health,East,Renewed,Individual,Bancassurance,1,0,20102.75,243013.55,1,19654.46,4850.79,0,6,5,3,1,1,0,Winter,500000000
POL12752,01/10/2024,Motor,North,Active,Individual,Agent,3,0,10661.73,125235.92,1,7917.4,3562.08,0,4,1,3,8,3,0,Winter,500000000
POL12751,01/10/2024,Motor,Central,Active,Individual,Agent,4,0,10487.34,124309.57,0,0,3239.54,0,4,3,1,6,1,0,Winter,500000000
POL12750,01/10/2024,Health,East,Active,SME,Agent,17,1,25403.35,320139.88,1,21341.35,8421.21,0,8,4,4,1,2,0,Winter,500000000
POL12749,01/10/2024,Motor,Central,Renewed,SME,Bancassurance,18,0,12142.26,140737.96,1,11781.63,3037.99,0,8,6,1,6,2,0,Winter,500000000
POL12756,01/10/2024,Fire,East,Active,SME,Bancassurance,1,0,40854.68,2248129.31,2,24782.45,11329,0,8,1,5,6,3,0,Winter,500000000
POL12747,01/10/2024,Motor,Central,Active,Individual,Bancassurance,12,1,14217.63,159642.97,2,13361.73,4454.38,0,2,3,2,1,1,0,Winter,500000000
POL12745,01/10/2024,Health,Central,Active,SME,Agent,16,1,25396.33,446943.75,0,0,7695.09,0,6,6,3,4,1,0,Winter,500000000
POL12744,01/10/2024,Motor,East,Renewed,Corporate,Bancassurance,19,1,42156.33,427906.6,1,29745.51,11926.03,0,10,2,1,1,2,0,Winter,500000000
POL12743,01/10/2024,Travel,West,Active,Individual,Online,6,0,3570.14,245959.58,0,0,822.56,0,4,2,3,5,3,0,Winter,500000000
POL12742,01/10/2024,Health,Central,Active,Individual,Agent,51,3,19173.75,366912.87,1,13436.96,5403.16,0,6,4,4,4,1,0,Winter,500000000
POL12741,01/10/2024,Motor,North,Lapsed,Individual,Direct,25,2,13052.95,174946.05,0,0,2811.61,0,9,5,2,5,4,0,Winter,500000000
POL12740,01/10/2024,Motor,North,Active,Individual,Direct,25,2,13221.15,195212.25,1,10251.68,1889.3,1,6,4,1,1,1,1,Winter,500000000
POL12739,01/10/2024,Property,East,Active,Individual,Agent,16,1,29877.64,1056477.79,0,0,10675.28,0,1,6,6,1,6,0,Winter,500000000
POL12746,01/10/2024,Marine,East,Active,Individual,Agent,61,1,54283.03,2364753.85,2,37167.59,14455.57,0,4,7,6,3,5,0,Winter,500000000
POL12757,01/10/2024,Motor,South,Active,SME,Agent,5,0,24439.08,289662.51,1,15834.08,7527.24,0,7,3,1,5,4,0,Winter,500000000
POL12748,01/10/2024,Property,North,Active,Individual,Direct,3,0,24553.74,792799.11,2,19986.74,4687.31,0,7,3,5,5,4,0,Winter,500000000
POL12759,01/10/2024,Marine,East,Renewed,Corporate,Bancassurance,26,1,150262.38,4573719.43,2,98421.86,40645.97,0,7,7,7,5,4,0,Winter,500000000
POL12758,01/10/2024,Health,North,Lapsed,Individual,Agent,8,0,24630.16,437617.54,1,22479.95,6891.52,0,9,3,5,4,1,0,Winter,500000000
POL12775,01/10/2024,Marine,Central,Active,Individual,Online,46,0,40806.28,1870426.66,0,0,8748.87,1,7,5,3,4,6,1,Winter,500000000
POL12774,01/10/2024,Health,Central,Active,Individual,Agent,8,0,18339.33,190916.38,3,16951.04,5272.56,0,6,6,4,2,2,0,Winter,500000000
POL12773,01/10/2024,Motor,South,Renewed,Corporate,Agent,1,0,23794,296717.74,2,20569.91,5579.69,0,6,3,1,6,1,0,Winter,500000000
POL12772,01/10/2024,Motor,Central,Active,SME,Agent,35,2,13762.16,149396.84,2,10858.34,4216.73,0,6,1,3,4,3,0,Winter,500000000
POL12771,01/10/2024,Fire,North,Active,Corporate,Online,9,0,88991.79,2979837.32,1,59811.38,13838.22,0,6,5,6,6,5,0,Winter,500000000
POL12770,01/10/2024,Property,North,Renewed,Individual,Agent,8,0,28026.22,769381.5,1,19324.08,8704.94,0,6,7,6,5,8,0,Winter,500000000
POL12769,01/10/2024,Motor,East,Active,Corporate,Direct,6,0,33972.45,500515.83,0,0,8296.07,0,6,4,5,3,2,0,Winter,500000000
POL12768,01/10/2024,Health,East,Active,SME,Direct,18,1,35138.2,593500.23,1,25622.78,7835.82,0,6,2,1,4,1,0,Winter,500000000
POL12777,01/10/2024,Health,South,Active,Individual,Agent,4,0,24529.01,405236.4,1,21850.44,7088.88,0,10,6,7,5,1,0,Winter,500000000
POL12766,01/10/2024,Health,West,Cancelled,Individual,Agent,49,1,21467.41,311826.43,2,17553.9,5480.63,0,7,6,3,5,1,0,Winter,500000000
POL12765,01/10/2024,Health,North,Renewed,Corporate,Bancassurance,11,0,53588.89,816119.18,1,49869.82,14051.01,0,7,4,2,3,3,0,Winter,500000000
POL12764,01/10/2024,Health,South,Cancelled,Corporate,Agent,35,1,44544.84,806860.27,0,0,15140.79,0,6,6,5,4,1,0,Winter,500000000
POL12763,01/10/2024,Travel,South,Renewed,Individual,Bancassurance,21,0,5548.8,442241.76,0,0,1384.43,0,6,1,1,1,5,0,Winter,500000000
POL12762,01/10/2024,Health,North,Active,Individual,Online,11,0,26105.75,376548.91,2,25231.21,4443.2,0,9,4,3,4,1,0,Winter,500000000
POL12761,01/10/2024,Marine,Central,Lapsed,Corporate,Bancassurance,7,0,82313.36,1647915.31,2,53207.36,22627.94,0,8,8,6,5,2,0,Winter,500000000
POL12760,01/10/2024,Motor,South,Cancelled,SME,Bancassurance,1,0,31439.7,431874.53,2,24743.04,6860.14,0,7,6,1,1,3,0,Winter,500000000
POL12767,01/10/2024,Marine,East,Cancelled,Individual,Bancassurance,34,1,61348.91,2672909,0,0,15815.75,0,7,8,5,2,5,0,Winter,500000000
POL12875,01/11/2024,Travel,East,Active,SME,Bancassurance,3,0,6800.84,472699.65,1,4229.44,1709.73,0,1,5,1,4,2,0,Winter,500000000
POL12874,01/11/2024,Travel,South,Active,Individual,Direct,1,0,4737.84,464984.33,2,2788.22,961.78,0,4,5,2,1,1,0,Winter,500000000
POL12873,01/11/2024,Health,Central,Active,Individual,Direct,2,0,24179.85,422948.08,2,20947,5861.2,0,8,1,2,6,1,0,Winter,500000000
POL12872,01/11/2024,Property,West,Lapsed,Individual,Online,40,0,31865.54,940596.1,1,20999.39,4375.14,0,4,1,6,4,3,0,Winter,500000000
POL12871,01/11/2024,Health,North,Active,Individual,Agent,4,0,23730.33,238593.08,1,22358.72,7228.26,0,6,5,5,4,2,0,Winter,500000000
POL12870,01/11/2024,Motor,North,Active,Individual,Online,20,1,19380.55,179294.1,2,12870.62,3707.5,0,4,6,1,5,4,0,Winter,500000000
POL12869,01/11/2024,Motor,South,Active,Individual,Direct,34,0,13157.45,166553.42,1,8602.34,1927.57,0,4,1,3,7,1,0,Winter,500000000
POL12868,01/11/2024,Fire,North,Lapsed,Corporate,Agent,72,0,92889.37,5031555.07,0,0,24912.93,0,4,2,5,8,6,0,Winter,500000000
POL12863,01/11/2024,Motor,South,Renewed,Individual,Agent,3,0,15830.62,131149.92,2,10468.79,4182.45,0,4,3,4,7,5,0,Winter,500000000
POL12866,01/11/2024,Health,North,Active,Individual,Direct,39,2,17424.79,216329.24,1,14063.55,3112.07,0,9,4,2,3,2,0,Winter,500000000
POL12865,01/11/2024,Health,West,Lapsed,Individual,Agent,12,1,34955.54,657521.45,2,31047.51,10682.41,0,6,5,5,4,1,0,Winter,500000000
POL12864,01/11/2024,Property,South,Active,SME,Direct,9,0,28166.01,980960.52,1,23245.41,5892.33,0,7,6,2,1,9,0,Winter,500000000
POL12862,01/11/2024,Fire,West,Active,Individual,Agent,36,0,38606.02,1470569.77,0,0,11689.9,0,3,6,7,1,10,0,Winter,500000000
POL12861,01/11/2024,Health,North,Cancelled,SME,Agent,1,0,32777.6,601264.13,2,30289.78,10184,0,9,7,2,2,3,0,Winter,500000000
POL12860,01/11/2024,Motor,East,Active,Corporate,Bancassurance,35,1,25905.66,328890.98,3,20636.45,6675.89,0,7,4,4,5,3,0,Winter,500000000
POL12859,01/11/2024,Travel,South,Active,Corporate,Bancassurance,54,1,8167.64,461126.51,1,5331.02,1814.03,0,3,2,3,4,5,0,Winter,500000000
POL12867,01/11/2024,Property,Central,Active,Individual,Bancassurance,3,0,28882.69,1051399.76,1,23628.93,9219.35,0,1,5,1,1,10,0,Winter,500000000
POL12858,01/11/2024,Motor,West,Active,Individual,Agent,16,1,7976.41,115241.68,1,6763.2,2645.78,0,7,8,2,5,2,0,Winter,500000000
POL12895,01/11/2024,Motor,South,Active,Individual,Agent,22,0,11275.02,95428.5,0,0,2936.02,0,7,3,5,5,2,0,Winter,500000000
POL12878,01/11/2024,Motor,South,Active,SME,Bancassurance,51,0,20455.96,210763.7,1,16078.38,4790.79,0,4,1,1,2,1,0,Winter,500000000
POL12857,01/11/2024,Property,North,Active,Individual,Agent,14,1,29197,921554.19,0,0,9124.06,0,6,6,5,5,4,0,Winter,500000000
POL12894,01/11/2024,Health,North,Cancelled,SME,Bancassurance,1,0,37668.98,643153.21,0,0,9582.99,0,10,5,6,6,1,0,Winter,500000000
POL12893,01/11/2024,Property,North,Active,Corporate,Bancassurance,4,0,72237.11,2330832.34,2,53441.01,17979.82,0,5,1,1,3,8,0,Winter,500000000
POL12892,01/11/2024,Motor,West,Active,SME,Online,1,0,18467.76,255698.64,0,0,2977,0,3,5,5,8,1,0,Winter,500000000
POL12891,01/11/2024,Health,North,Active,Individual,Direct,20,1,21510.96,406484.17,1,20818.31,3831.1,0,4,7,5,3,1,0,Winter,500000000
POL12890,01/11/2024,Health,West,Renewed,Individual,Agent,3,0,31189.38,334156.6,1,29829.52,8583.32,0,5,5,5,4,1,0,Winter,500000000
POL12889,01/11/2024,Property,West,Lapsed,SME,Direct,28,2,43311.26,912430.32,0,0,10355.72,0,2,4,4,8,10,0,Winter,500000000
POL12888,01/11/2024,Fire,North,Renewed,Individual,Online,6,0,52449.69,2399912.51,0,0,8926.94,0,3,6,3,2,7,0,Winter,500000000
POL12887,01/11/2024,Marine,East,Cancelled,Individual,Agent,72,2,57232.75,2477210.62,0,0,16048.06,0,6,7,7,2,5,0,Winter,500000000
POL12886,01/11/2024,Health,North,Active,Individual,Direct,3,0,27075.6,469483.91,2,18595.52,5813.13,0,7,3,6,2,2,0,Winter,500000000
POL12885,01/11/2024,Motor,Central,Active,Corporate,Bancassurance,4,0,34212.25,389769,2,29063.31,9138.09,0,6,1,2,3,2,0,Winter,500000000
POL12884,01/11/2024,Motor,Central,Renewed,SME,Bancassurance,23,1,23882.47,200114.13,1,19769.91,5836.88,0,6,1,3,2,2,0,Winter,500000000
POL12883,01/11/2024,Property,Central,Cancelled,SME,Agent,3,0,37093.82,1112461.76,1,27349.27,10638.51,0,9,5,3,4,7,0,Winter,500000000
POL12882,01/11/2024,Health,North,Active,Corporate,Direct,39,3,44721.52,481834.22,0,0,8904.05,0,5,4,1,4,1,0,Winter,500000000
POL12881,01/11/2024,Health,Central,Active,Individual,Agent,46,2,22927.7,382618.62,2,20978.85,6594.01,0,6,5,1,1,2,0,Winter,500000000
POL12880,01/11/2024,Fire,West,Active,Individual,Agent,43,2,39793.92,1270132.52,1,32491.74,13295.15,0,5,5,3,3,8,0,Winter,500000000
POL12879,01/11/2024,Health,North,Active,SME,Bancassurance,11,0,24229.99,415537.42,2,22153.48,5599.55,0,5,4,6,9,1,0,Winter,500000000
POL12876,01/11/2024,Health,Central,Lapsed,Individual,Online,22,0,22041.39,430651.84,1,19054.78,4716.86,0,6,1,2,4,3,0,Winter,500000000
POL12856,01/11/2024,Marine,South,Active,SME,Direct,38,3,64226.18,1735169.84,0,0,10867.07,0,6,7,6,3,4,0,Winter,500000000
POL12877,01/11/2024,Motor,North,Active,Individual,Direct,4,0,14082.39,190832.69,1,12402.36,3350.2,0,5,1,6,4,3,0,Winter,500000000
POL12854,01/11/2024,Property,South,Active,SME,Agent,31,2,38658.38,1355946.37,2,26318.63,12289.5,0,5,6,7,9,7,0,Winter,500000000
POL12832,01/11/2024,Health,West,Active,SME,Direct,6,0,33962.28,484555.11,1,33969.07,6218.49,0,7,5,2,2,1,0,Winter,500000000
POL12831,01/11/2024,Health,North,Renewed,SME,Bancassurance,65,3,27559.56,487322.05,0,0,7934.4,0,5,9,2,4,2,0,Winter,500000000
POL12830,01/11/2024,Motor,West,Active,Individual,Agent,1,0,15931.93,161565.1,2,12434.87,5247.98,0,8,1,1,1,2,0,Winter,500000000
POL12829,01/11/2024,Motor,South,Active,SME,Bancassurance,8,0,13346.73,174833.88,0,0,2886.9,0,4,4,3,5,2,0,Winter,500000000
POL12828,01/11/2024,Motor,North,Renewed,Individual,Agent,18,1,13204.56,194568.09,2,12616.96,3540.14,0,9,3,4,3,2,0,Winter,500000000
POL12827,01/11/2024,Motor,North,Active,Individual,Bancassurance,16,1,13916.72,117905.8,2,11922.45,2698.45,0,4,2,3,4,2,0,Winter,500000000
